USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23236 13580 ?        Ss   15:26   0:01 /sbin/init splash
dam         3776  0.0  0.0 312548  6528 ?        Ssl  15:26   0:00 /usr/libexec/gvfs-goa-volume-monitor
dam         3781  0.0  0.0 549740 23936 ?        Sl   15:26   0:00 /usr/libexec/goa-daemon
dam         3789  0.0  0.0 392064  9216 ?        Sl   15:26   0:00 /usr/libexec/goa-identity-service
dam         3795  0.0  0.0 312668  6784 ?        Ssl  15:26   0:00 /usr/libexec/gvfs-mtp-volume-monitor
dam         3801  0.0  0.0 392152  7808 ?        Ssl  15:26   0:00 /usr/libexec/gvfs-afc-volume-monitor
dam         3808  0.0  0.1 545312 40572 ?        Sl   15:26   0:00 cinnamon-launcher
dam         3812  2.1  0.7 5452468 239244 ?      Sl   15:26   3:57 cinnamon --replace
dam         3845  0.0  0.0 379076 25216 ?        Sl   15:26   0:00 /usr/lib/x86_64-linux-gnu/xapps/xapp-sn-watcher
dam         3869  0.0  0.0 313040  6400 ?        Sl   15:26   0:00 /usr/libexec/geoclue-2.0/demos/agent
dam         3875  0.0  0.0   9812  7552 ?        S    15:26   0:00 socat -T 60 openssl-connect:server:789,cafile=/etc/epoptes/server.crt,openssl-no-sni,openssl-commonname="",interval=60,forever EXEC:bash -c \"exec -a epoptes-client sh\"
dam         3884  0.0  0.2 1186696 68468 ?       Sl   15:26   0:00 /usr/bin/nemo-desktop
dam         3894  0.0  0.1 824164 63560 ?        Sl   15:26   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
dam         3895  0.0  0.1 395668 38400 ?        Sl   15:26   0:00 cinnamon-killer-daemon
dam         3896  0.0  0.1 556040 54816 ?        Sl   15:26   0:00 /usr/bin/python3 /usr/bin/blueman-applet
dam         3973  0.0  0.1 1275712 43136 ?       Ssl  15:26   0:00 /usr/libexec/evolution-source-registry
dam         3982  0.0  0.0  49072  8192 ?        Ss   15:26   0:00 /usr/libexec/bluetooth/obexd
dam         4004  0.0  0.0 893840 24192 ?        Ssl  15:26   0:00 /usr/libexec/evolution-calendar-factory
dam         4019  0.0  0.0 754668 30080 ?        Ssl  15:26   0:00 /usr/libexec/evolution-addressbook-factory
dam         4048  0.0  0.0 612408  8576 ?        Sl   15:26   0:00 /usr/libexec/gvfsd-trash --spawner :1.32 /org/gtk/gvfs/exec_spaw/0
dam         4061  0.0  0.0 239400  6784 ?        Ssl  15:26   0:00 /usr/libexec/gvfsd-metadata
dam         4085  2.4  1.7 11997688 569928 ?     Sl   15:26   4:34 /usr/lib/firefox/firefox --private-window
dam         4090  0.0  0.0  23056  5120 ?        Sl   15:26   0:00 /usr/lib/firefox/crashhelper 4085 9 /tmp/ 10 12
dam         4182  0.3  0.1 233968 51136 ?        Sl   15:26   0:38 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41684 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {2aab6e96-f9ed-41ac-83f4-760f69ed5871} -parentPid 4085 -crashReporter 5 -crashHelperPid 4090 -appDir /usr/lib/firefox/browser 1 socket
dam         4185  0.0  0.0 566812 17916 ?        Ssl  15:26   0:00 /usr/libexec/xdg-desktop-portal
dam         4217  0.0  0.0 539480  7296 ?        Ssl  15:26   0:00 /usr/libexec/xdg-document-portal
dam         4224  0.0  0.0 312228  6400 ?        Ssl  15:26   0:00 /usr/libexec/xdg-permission-store
root        4233  0.0  0.0   2704  1920 ?        Ss   15:26   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1001/doc
dam         4238  0.0  0.0 386568  6912 ?        Ssl  15:26   0:00 /usr/libexec/xdg-desktop-portal-xapp
dam         4246  0.0  0.0 454540 27264 ?        Ssl  15:26   0:00 /usr/libexec/xdg-desktop-portal-gtk
dam         4264  0.1  0.6 2586104 205720 ?      Sl   15:26   0:15 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41733 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {846f78a4-4bcb-4f1e-994e-78f6bf8a639a} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 2 tab
dam         4270  0.4  0.1 402492 56464 ?        Sl   15:26   0:52 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41733 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {aa17bd47-3236-4fb0-8b02-cad517242f89} -parentPid 4085 -crashReporter 5 -crashHelperPid 4090 -appDir /usr/lib/firefox/browser 3 rdd
dam         4328  0.1  0.5 19621976 162244 ?     Sl   15:26   0:11 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:50530 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {30e2f63e-0c5b-4c54-98e0-fdb1e17c4758} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 4 tab
dam         4377  0.0  0.1 401512 53504 ?        Sl   15:26   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -sandboxingKind 0 -prefsHandle 0:50625 -prefMapHandle 1:272639 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {8c824e45-a4d6-41c5-b6f8-06193867a1e8} -parentPid 4085 -crashReporter 5 -crashHelperPid 4090 -appDir /usr/lib/firefox/browser 5 utility
dam         4389  0.0  0.4 2558940 160976 ?      Sl   15:26   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40781 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {8dc2842b-958b-4741-9125-ac102128703c} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 6 tab
dam         4626  0.0  0.1  67204 36932 ?        S    15:27   0:00 /usr/bin/python3 /usr/share/system-config-printer/applet.py
dam         4707  0.4  0.1 570028 60240 ?        Sl   15:27   0:45 mintreport-tray
root        4942  0.0  0.0      0     0 ?        I<   15:31   0:00 [kworker/u69:4-ttm]
dam         5056  0.0  0.6 2708100 194840 ?      Sl   15:31   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41204 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {4fe5c287-16aa-499d-8a5c-636291605ca2} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 16 tab
root        5227  0.0  0.0      0     0 ?        I<   15:32   0:00 [kworker/R-dio/s]
root        5229  0.0  0.0      0     0 ?        I    15:32   0:00 [kworker/10:0-events]
dam         5304  0.0  0.6 2633896 218880 ?      Sl   15:33   0:07 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41204 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {036925d1-98bf-4f11-bde2-cf2f07bc35b7} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 18 tab
root        7444  0.0  0.0      0     0 ?        I    15:41   0:00 [kworker/2:0-events]
root        8489  0.0  0.0      0     0 ?        I<   16:11   0:00 [kworker/R-tls-s]
root        8491  0.0  0.0   2800  1792 ?        S    16:11   0:00 epoptes-client
dam         9014  0.0  0.0   2800  1792 ?        S    16:11   0:00 epoptes-client
root        9202  0.0  0.1 602400 44416 ?        Ssl  16:19   0:01 /usr/libexec/fwupd/fwupd
dam        10055  0.0  0.6 2619600 202256 ?      Sl   16:28   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41204 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {465ac2b4-c8a2-472b-b9b7-6393b459c89c} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 19 tab
dam        10136  3.1  0.9 11159740 301436 ?     Sl   16:29   3:51 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41204 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {a6d92a10-fea5-4754-99bb-41d2c38eaa1a} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 20 tab
dam        10179  0.0  0.2 2438180 78080 ?       Sl   16:29   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41204 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {b75a4cfc-639b-40d6-91d4-6a78b4d056bf} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 21 tab
dam        10225  0.5  0.6 1218136792 208188 ?   SLl  16:30   0:37 /usr/share/code/code --unity-launch
dam        10229  0.0  0.1 33793296 46464 ?      S    16:30   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox
dam        10230  0.0  0.1 33793284 46720 ?      S    16:30   0:00 /usr/share/code/code --type=zygote
dam        10232  0.0  0.0 33793308 12384 ?      S    16:30   0:00 /usr/share/code/code --type=zygote
dam        10251  0.0  0.0 33575956 3328 ?       Sl   16:30   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/dam/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&iid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&sid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.100.2 --annotation=lsb-release=Linux Mint 22.1 --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=34.5.1 --initial-client-fd=39 --shared-client-connection
dam        10267  2.2  0.5 34329416 173092 ?     Sl   16:30   2:46 /usr/share/code/code --type=gpu-process --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        10272  0.0  0.2 33909172 70720 ?      Sl   16:30   0:02 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=es --service-sandbox-type=none --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        10291  7.2  1.3 1221402148 426284 ?   Sl   16:30   8:53 /usr/share/code/code --type=renderer --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1761056764742227 --launch-time-ticks=3861162143 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:bbaffe79-f9e8-468e-9695-ad5d92e652dc
dam        10536  0.1  0.3 1217878512 119640 ?   Sl   16:30   0:08 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        11242  1.7  1.5 1217881628 503768 ?   Sl   16:30   2:11 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        11252  0.0  0.3 1217895392 104900 ?   Sl   16:30   0:02 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        11277  0.1  0.3 1217895572 111488 ?   Sl   16:30   0:10 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=10251 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,13711604305010448550,10248278760999712670,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        11619  0.0  0.2 1216097652 90264 ?    Sl   16:30   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=11242
dam        11650  0.0  0.2 1216097568 79440 ?    Sl   16:30   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=11242
dam        11722  4.1  4.5 9916360 1452660 ?     Sl   16:30   5:04 /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/jre/21.0.8-linux-x86_64/bin/java --add-modules=ALL-SYSTEM --add-opens java.base/java.util=ALL-UNNAMED --add-opens java.base/java.lang=ALL-UNNAMED --add-opens java.base/sun.nio.fs=ALL-UNNAMED -Declipse.application=org.eclipse.jdt.ls.core.id1 -Dosgi.bundles.defaultStartLevel=4 -Declipse.product=org.eclipse.jdt.ls.core.product -Djava.import.generatesMetadataFilesAtProjectRoot=false -DDetectVMInstallationsJob.disabled=true -Dfile.encoding=utf8 -XX:+UseParallelGC -XX:GCTimeRatio=4 -XX:AdaptiveSizePolicyWeight=90 -Dsun.zip.disableMemoryMapping=true -Xmx2G -Xms100m -Xlog:disable -javaagent:/home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/lombok/lombok-1.18.39-4050.jar -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/home/dam/.config/Code/User/workspaceStorage/e31c3efc77c3eb77c16f1eb43cb733d8/redhat.java -Daether.dependencyCollector.impl=bf -jar /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/server/plugins/org.eclipse.equinox.launcher_1.7.0.v20250519-0528.jar -configuration /home/dam/.config/Code/User/globalStorage/redhat.java/1.46.0/config_linux -data /home/dam/.config/Code/User/workspaceStorage/e31c3efc77c3eb77c16f1eb43cb733d8/redhat.java/jdt_ws --pipe=/run/user/1001/lsp-83f143a97675caaa8dd2b395068fb844.sock
dam        14233  0.0  0.2 2438180 77696 ?       Sl   16:34   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41202 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {4be5361d-a5e8-4b07-8ebc-ef0dbb089685} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 22 tab
dam        15021  0.0  0.2 2438180 77424 ?       Sl   16:35   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41202 -prefMapHandle 1:272639 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {705295bb-5c64-4231-a832-3b58ea8c9a52} -parentPid 4085 -crashReporter 6 -crashHelperPid 4090 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 23 tab
root       17688  0.0  0.0      0     0 ?        I    16:39   0:00 [kworker/8:1-rcu_gp]
root       34860  0.0  0.0      0     0 ?        I    17:04   0:00 [kworker/3:1-cgroup_destroy]
root       41141  0.0  0.0      0     0 ?        I    17:13   0:00 [kworker/9:0-cgroup_destroy]
root       41200  0.0  0.0      0     0 ?        I    17:13   0:00 [kworker/u66:3-flush-8:16]
root       41587  0.0  0.0      0     0 ?        I    17:14   0:00 [kworker/0:0-events]
root       48690  0.0  0.0      0     0 ?        I    17:26   0:00 [kworker/10:2-cgroup_destroy]
root       53504  0.0  0.0      0     0 ?        I    17:33   0:00 [kworker/11:0-events]
root       56960  0.0  0.0      0     0 ?        I    17:39   0:00 [kworker/1:2-events]
root       57012  0.0  0.0      0     0 ?        I    17:39   0:00 [kworker/2:2]
root       58073  0.0  0.0      0     0 ?        I    17:41   0:01 [kworker/u64:0-sdma0]
root       58774  0.0  0.0      0     0 ?        I    17:42   0:00 [kworker/7:2-cgroup_destroy]
root       59514  0.0  0.0      0     0 ?        I    17:43   0:00 [kworker/6:1-events]
root       59862  0.0  0.0      0     0 ?        I    17:43   0:00 [kworker/u66:1-flush-8:16]
root       65942  0.0  0.0      0     0 ?        I    17:53   0:00 [kworker/u66:0-events_unbound]
root       67767  0.0  0.0      0     0 ?        I    17:56   0:00 [kworker/5:0-cgroup_destroy]
root       71243  0.0  0.0      0     0 ?        I    18:00   0:00 [kworker/3:0-cgroup_destroy]
root       71950  0.0  0.0      0     0 ?        I<   18:02   0:00 [kworker/u68:0-ttm]
root       73779  0.0  0.0      0     0 ?        I    18:04   0:00 [kworker/4:1-rcu_gp]
root       74150  0.0  0.0      0     0 ?        I    18:05   0:00 [kworker/u65:0-flush-8:16]
root       74481  0.0  0.0      0     0 ?        I    18:05   0:00 [kworker/5:2-events]
root       76644  0.0  0.0      0     0 ?        I<   18:08   0:00 [kworker/u68:1-ttm]
root       76833  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/8:2-events]
root       76885  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/7:1-events]
root       77755  0.0  0.0      0     0 ?        I    18:10   0:00 [kworker/u65:1-events_unbound]
root       80149  0.0  0.0      0     0 ?        I    18:13   0:00 [kworker/0:2-cgroup_destroy]
root       81699  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/4:2-events]
root       81708  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/6:0]
root       81710  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/11:2-cgroup_destroy]
root       81830  0.0  0.0      0     0 ?        I    18:16   0:00 [kworker/u66:2-events_unbound]
root       84909  0.0  0.0      0     0 ?        I    18:20   0:00 [kworker/u64:1-gfx_low]
root       86166  0.0  0.0      0     0 ?        I    18:22   0:00 [kworker/u64:2-sdma0]
root       86827  0.0  0.0      0     0 ?        I    18:23   0:00 [kworker/9:1-events]
root       87860  0.0  0.0      0     0 ?        I    18:25   0:00 [kworker/u65:2-events_unbound]
root       88481  0.0  0.0      0     0 ?        I    18:26   0:00 [kworker/1:1-cgroup_destroy]
root       92338  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/u64:3-gfx_low]
root       92339  0.0  0.0      0     0 ?        I<   18:30   0:00 [kworker/u69:0]
root       92340  0.0  0.0      0     0 ?        D    18:30   0:00 [kworker/u66:4+events_unbound]
root       93214  0.0  0.0      0     0 ?        I    18:31   0:00 [kworker/3:2-events]
dam        94251  0.3  0.0  18524  9856 pts/0    Ss   18:33   0:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
dam        94478 74.8  0.7 11943296 243504 pts/0 Sl+  18:33   0:05 /usr/bin/java -Djansi.mode=force -classpath /usr/share/maven/boot/plexus-classworlds-2.x.jar -Dclassworlds.conf=/usr/share/maven/bin/m2.conf -Dmaven.home=/usr/share/maven -Dlibrary.jansi.path=/usr/share/maven/lib/jansi-native -Dmaven.multiModuleProjectDirectory=/home/dam/Descargas/procesos-servicios-consola/procesos-servicios-consola org.codehaus.plexus.classworlds.launcher.Launcher spring-boot:run
dam        94554 21.9  0.3 11746328 102176 pts/0 Sl+  18:33   0:01 /usr/lib/jvm/java-17-openjdk-amd64/bin/java -XX:TieredStopAtLevel=1 -cp /home/dam/Descargas/procesos-servicios-consola/procesos-servicios-consola/target/classes:/home/dam/.m2/repository/org/springframework/boot/spring-boot/3.3.3/spring-boot-3.3.3.jar:/home/dam/.m2/repository/org/springframework/spring-context/6.1.12/spring-context-6.1.12.jar:/home/dam/.m2/repository/org/springframework/spring-aop/6.1.12/spring-aop-6.1.12.jar:/home/dam/.m2/repository/org/springframework/spring-beans/6.1.12/spring-beans-6.1.12.jar:/home/dam/.m2/repository/org/springframework/spring-expression/6.1.12/spring-expression-6.1.12.jar:/home/dam/.m2/repository/io/micrometer/micrometer-observation/1.13.3/micrometer-observation-1.13.3.jar:/home/dam/.m2/repository/io/micrometer/micrometer-commons/1.13.3/micrometer-commons-1.13.3.jar:/home/dam/.m2/repository/org/springframework/boot/spring-boot-autoconfigure/3.3.3/spring-boot-autoconfigure-3.3.3.jar:/home/dam/.m2/repository/ch/qos/logback/logback-classic/1.5.7/logback-classic-1.5.7.jar:/home/dam/.m2/repository/ch/qos/logback/logback-core/1.5.7/logback-core-1.5.7.jar:/home/dam/.m2/repository/org/apache/logging/log4j/log4j-to-slf4j/2.23.1/log4j-to-slf4j-2.23.1.jar:/home/dam/.m2/repository/org/apache/logging/log4j/log4j-api/2.23.1/log4j-api-2.23.1.jar:/home/dam/.m2/repository/org/slf4j/jul-to-slf4j/2.0.16/jul-to-slf4j-2.0.16.jar:/home/dam/.m2/repository/jakarta/annotation/jakarta.annotation-api/2.1.1/jakarta.annotation-api-2.1.1.jar:/home/dam/.m2/repository/org/springframework/spring-core/6.1.12/spring-core-6.1.12.jar:/home/dam/.m2/repository/org/springframework/spring-jcl/6.1.12/spring-jcl-6.1.12.jar:/home/dam/.m2/repository/org/yaml/snakeyaml/2.2/snakeyaml-2.2.jar:/home/dam/.m2/repository/org/slf4j/slf4j-api/2.0.16/slf4j-api-2.0.16.jar org.formacion.procesos.ProcesosServiciosApplication
dam        94697  0.0  0.0   2804  1536 pts/0    S+   18:33   0:00 sh -c ps  -aux > mis_procesos.txt
dam        94698  100  0.0  17796  5504 pts/0    R+   18:33   0:00 ps -aux
